eligibility	ineligibility_reason	transaction_month	client_gstin	customer_gstin	supplier_name	invoice_no	transaction_no	document_date	total_taxable_value	gst_rate	igst	cgst	sgst	igst_not_eligible	cgst_not_eligible	sgst_not_eligible	cess	difference_in_amount	hsn	total_value	date_of_entry_in_the_books	date_of_payment_to_vendor	date_of_payment_of_tax_in_case_of_rcm	gstr_2a_month	month_of_availment	reversal_to_be_made	remarks	cy_py_flag	intra_state_flag	inter_state_flag	crossing_180_day	itc_transportation_of_passengers	purchase_of_vehicle	personal_consumption	health_insurance	life_insurance	construction	custom_search	rcm_eligibility
Eligible	NA	May-2021	29AADCM7259F1Z6	29AHWPS6437L1Z5	Demo Supp Name	0162/21-22	B1/OBI/00192/21-22	26/Apr/2021	3625.0	18.0	0	326.25	326.25	0	0	0		0.0		4277.5	12/May/2021	28/May/2021					TOWARDS SUPPLY OF ELECTRICAL CONSUMABLES FOR APRIL MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AHWPS6437L1Z5	Demo Supp Name	0162/21-22	B1/OBI/00192/21-22	26/Apr/2021	4380.0	12.0	0	262.8	262.8	0	0	0		0.0		4905.6	12/May/2021	28/May/2021					TOWARDS SUPPLY OF ELECTRICAL CONSUMABLES FOR APRIL MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AHWPS6437L1Z5	Demo Supp Name	0162/21-22	B1/OBI/00192/21-22	26/Apr/2021	9937.5	12.0	0	596.25	596.25	0	0	0		0.0		11130.0	12/May/2021	28/May/2021					TOWARDS SUPPLY OF ELECTRICAL CONSUMABLES FOR APRIL MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AHWPS6437L1Z5	Demo Supp Name	0162/21-22	B1/OBI/00192/21-22	26/Apr/2021	742.0	18.0	0	66.78	66.78	0	0	0		0.0		875.56	12/May/2021	28/May/2021					TOWARDS SUPPLY OF ELECTRICAL CONSUMABLES FOR APRIL MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AHWPS6437L1Z5	Demo Supp Name	0162/21-22	B1/OBI/00192/21-22	26/Apr/2021	744.0	18.0	0	66.96	66.96	0	0	0		0.0		877.9200000000001	12/May/2021	28/May/2021					TOWARDS SUPPLY OF ELECTRICAL CONSUMABLES FOR APRIL MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AHWPS6437L1Z5	Demo Supp Name	0162/21-22	B1/OBI/00192/21-22	26/Apr/2021	160.05	18.0	0	14.4	14.4	0	0	0		0.0		188.85000000000002	12/May/2021	28/May/2021					TOWARDS SUPPLY OF ELECTRICAL CONSUMABLES FOR APRIL MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AHWPS6437L1Z5	Demo Supp Name	0162/21-22	B1/OBI/00192/21-22	26/Apr/2021	2034.09	12.0	0	122.05	122.05	0	0	0		0.0		2278.19	12/May/2021	28/May/2021					TOWARDS SUPPLY OF ELECTRICAL CONSUMABLES FOR APRIL MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AACCH5768B1ZI	Demo Supp Name	MHNS/21-22/0328	B1/OBI/00171/21-22	03/May/2021	76666.67	18.0	0	6900	6900	0	0	0		0.0		90466.67	11/May/2021						150MBPS INTERNET LEASED LINE AT BLR 1 FOR MAY'21 01-MAY-2021 TO 31-MAY-2021(66153)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AACCN2301G1ZV	Demo Supp Name	NU/OMH/21-22/03	B1/DPI/00335/21-22	04/May/2021	87040.0	18.0	0	7833.6	7833.6	0	0	0		0.0	995411	102707.20000000001	25/May/2021	28/May/2021					TWDS DG MAINTENANCE CHARGES FOR APRIL MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAFCN7851G1Z3	Demo Supp Name	S-018-21-22	B2/OBI/00025/21-22	15/Apr/2021	288750.0	18.0	0	25987.5	25987.5	0	0	0		0.0		340725.0	03/May/2021	13/May/2021					AMC FOR DESKTOPS AT BLR 2 FROM 21.NOV.20 TO 20.MAY.21	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAFCN7851G1Z3	Demo Supp Name	G-016-21-22	B1/OBI/00199/21-22	26/Apr/2021	776000.0	18.0	0	69840	69840	0	0	0		0.0		915680.0	14/May/2021	28/May/2021					4G DONGLE AT BLR 1	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Ineligible	Construction	May-2021	29AADCM7259F1Z6	06AABCN4805A1Z3	Demo Supp Name	FB/GS076/21-22	B1/OBI/00143/21-22	19/Apr/2021	72062.0	18.0	12971.16	0	0	0	0	0		0.0		85033.16	02/May/2021	13/May/2021					TWDS ANNUAL MAINTAINANCE CONTRACT FOR AMC FOR TYRONE AT BLR 1  FOR THE PERIOD 01.04.2021 TO 31.03.2022 (66527)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Ineligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAECN8826A1ZF	Demo Supp Name	16	B1/OBI/00162/21-22	23/Apr/2021	250000.0	18.0	0	22500	22500	0	0	0		0.0		295000.0	10/May/2021	13/May/2021					RENTAL LAPTOPS AT CHN 1 FROM 23.APR.21 TO 22.MAY.21(65805)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AABCO8414A1ZP	Demo Supp Name	OSPL/21-22/31	B2/OBI/00048/21-22	05/May/2021	123800.0	18.0	0	11142	11142	0	0	0		0.0		146084.0	20/May/2021	28/May/2021					AMC FOR NETWORK PORT AT BLR 2 FROM 20.APR.21 TO 19.JUL.21(66530)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AACCO3362N1Z0	Demo Supp Name	INV-010051	B1/OBI/00148/21-22	22/Apr/2021	52000.0	18.0	0	4680	4680	0	0	0		0.0		61360.0	04/May/2021	13/May/2021					LTO TAPES AND DATA CARTRIDGES AT BLR 1	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AACCO3362N1Z0	Demo Supp Name	INV-010462	B1/OBI/00206/21-22	08/May/2021	186900.0	18.0	0	16821	16821	0	0	0		0.0		220542.0	17/May/2021	28/May/2021					DELL LAPTOPS AT BLR 1 FOR MAY MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AACCO3362N1Z0	Demo Supp Name	INV-010051	B1/OBI/00148/21-22	22/Apr/2021	330.0	18.0	0	29.7	29.7	0	0	0		0.0		389.4	04/May/2021	13/May/2021					LTO TAPES AND DATA CARTRIDGES AT BLR 1	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AACCO3362N1Z0	Demo Supp Name	INV-010410	B1/OBI/00207/21-22	07/May/2021	12900.0	18.0	0	1161	1161	0	0	0		0.0		15222.0	17/May/2021	28/May/2021					CANON PIXMA  PRINTER AT BLR 1 FOR MAY MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AACCO3362N1Z0	Demo Supp Name	INV-010696	B1/OBI/00245/21-22	19/May/2021	2280.0	18.0	0	205.2	205.2	0	0	0		0.0		2690.3999999999996	21/May/2021						PENDRIVE AND USB ADAPTER AT BLR 1 FOR MAY MONTH 2021	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AACCO3362N1Z0	Demo Supp Name	INV-010696	B1/OBI/00245/21-22	19/May/2021	1260.0	18.0	0	113.4	113.4	0	0	0		0.0		1486.8000000000002	21/May/2021						PENDRIVE AND USB ADAPTER AT BLR 1 FOR MAY MONTH 2021	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Ineligible	Transportation of passengers	May-2021	29AADCM7259F1Z6	29AAACO2563P1ZX	Demo Supp Name	OLNKA05210000454	B1/DPI/00140/21-22	01/May/2021	31967.65	0.0	0	0	0	0	4475.47	4475.47		-8951.0	995411	40918.590000000004	06/May/2021	20/May/2021					CAR LEASE RENT FOR MAY MONTH 2021	Eligible	Eligible	Eligible	Eligible	Ineligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Ineligible	Transportation of passengers	May-2021	29AADCM7259F1Z6	29AAACO2563P1ZX	Demo Supp Name	OLNKA05210000152	B1/DPI/00141/21-22	01/May/2021	13604.46	0.0	0	0	0	0	1904.62	1904.62		-3809.0	995411	17413.699999999997	06/May/2021	20/May/2021					CAR LEASE RENT FOR MAY MONTH 2021	Eligible	Eligible	Eligible	Eligible	Ineligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AFWPP3337A1Z6	Demo Supp Name	NSC/2021-22/01	B1/DPI/00230/21-22	01/May/2021	472220.0	18.0	0	42499.8	42499.8	0	0	0		0.0	995411	557219.6	07/May/2021	13/May/2021					TWDS BUILDING RENT FOR APRIL MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AFWPP3337A1Z6	Demo Supp Name	NSC/2021-22/01	B1/DPI/00230/21-22	01/May/2021	18483.0	18.0	0	1663.47	1663.47	0	0	0		0.0	995411	21809.940000000002	07/May/2021	13/May/2021					TWDS PARKING RENT FOR  APRIL MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AFWPP3337A1Z6	Demo Supp Name	NSC/2021-22/01	B1/DPI/00230/21-22	01/May/2021	29873.0	18.0	0	2688.57	2688.57	0	0	0		0.0	995411	35250.14	07/May/2021	13/May/2021					TWDS CAFETERIA RENT FOR  APRIL MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AJYPP4144P1Z1	Demo Supp Name	NSC/2021-22/01	B1/DPI/00231/21-22	01/May/2021	236111.0	18.0	0	21249.99	21249.99	0	0	0		0.0	995411	278610.98	07/May/2021	13/May/2021					TWDS BUILDING RENT FOR THE MONTH OF APRIL 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AJYPP4144P1Z1	Demo Supp Name	NSC/2021-22/01	B1/DPI/00231/21-22	01/May/2021	9242.0	18.0	0	831.78	831.78	0	0	0		0.0	995411	10905.560000000001	07/May/2021	13/May/2021					TWRDS PARKING  RENT FOR THE MONTH OF APRIL 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AJYPP4144P1Z1	Demo Supp Name	NSC/2021-22/01	B1/DPI/00231/21-22	01/May/2021	14936.0	18.0	0	1344.24	1344.24	0	0	0		0.0	995411	17624.48	07/May/2021	13/May/2021					TWDS CAFETERIA RENT FOR THE MONTH OF APRIL 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AJYPR8576R1ZB	Demo Supp Name	001/21-22	B2/DPI/00156/21-22	01/May/2021	76920.0	5.0	0	0	0	0	1923	1923		0.0	995411	80766.0	26/May/2021	28/May/2021					Towards Transport Services for Centrex for april month	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AABCJ9086F1Z6	Demo Supp Name	810103399	B2/DPI/00061/21-22	31/Mar/2021	20838.0	18.0	0	1875.42	1875.42	0	0	0		0.0	995411	24588.839999999997	11/May/2021	20/May/2021					twds stefume treatment for tower-3 2 floor fro march month	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AABCJ9086F1Z6	Demo Supp Name	811100059	B1/OBI/00156/21-22	12/Apr/2021	10350.0	18.0	0	931.5	931.5	0	0	0		0.0		12213.0	05/May/2021	13/May/2021					TOWARDS STERIFUME SERVICE-  VIROFF 753( F1 -FIRST FLOOR -9000 SQFT@1.15  )FOR APRIL MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AABCJ9086F1Z6	Demo Supp Name	811100131	B1/OBI/00187/21-22	24/Apr/2021	10350.0	18.0	0	931.5	931.5	0	0	0		0.0		12213.0	12/May/2021	28/May/2021					TOWARDS STERIFUME SERVICE-  VIROFF 753( F1 -FIRST FLOOR -9000 SQFT@1.15  )FOR APRIL MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AABCJ9086F1Z6	Demo Supp Name	810102605	B1/OBI/00297/21-22	18/Jan/2021	31990.5	18.0	0	2879.15	2879.15	0	0	0		0.0		37748.8	24/May/2021	28/May/2021					TOWARDS STERIFUME SERVICE-  VIROFF 753( F-I GROUND FLOOR FLOOR/ II ND  & IST -ONE CABIN - 21327 SQFT@1.50  ) FOR THE MONTH OF JAN'21	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AABCJ9086F1Z6	Demo Supp Name	811100060	B2/OBI/00028/21-22	12/Apr/2021	18096.4	18.0	0	1628.68	1628.68	0	0	0		0.0		21353.760000000002	04/May/2021	13/May/2021					TOWARDS STERIFUME SERVICE-  VIROFF 753( T 2 - 01ST FLOOR -15736 SQFT@1.15  )	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AABCJ9086F1Z6	Demo Supp Name	811100114	B2/OBI/00029/21-22	20/Apr/2021	18096.4	18.0	0	1628.68	1628.68	0	0	0		0.0		21353.760000000002	04/May/2021	13/May/2021					TOWARDS STERIFUME SERVICE-  VIROFF 753( T 2 - 01ST FLOOR -15736 SQFT@1.15  )	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AABCE4944M1Z7	Demo Supp Name	11217286	B2/OBI/00049/21-22	30/Mar/2021	200000.0	18.0	0	18000	18000	0	0	0		0.0		236000.0	20/May/2021						TWDS VERSANT ENGLISH TEST	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AATPP7402J1Z2	Demo Supp Name	2951	B1/OBI/00155/21-22	19/Apr/2021	2400.0	12.0	0	144	144	0	0	0		0.0		2688.0	05/May/2021	13/May/2021					TOWARDS SUPPLY OF OZO AROMA FRAGRANCE FOR APRIL MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	33AADCP2122L1ZP	Demo Supp Name	VP-96180/2021-22	B1/OBI/00172/21-22	03/May/2021	772.0	18.0	138.96	0	0	0	0	0		0.0		910.96	11/May/2021	20/May/2021					VOICE CHARGES AT BLR 1 FOR APRIL MONTH (PERIOD 01-04-2021 TO 30-04-2021)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	33AADCP2122L1ZP	Demo Supp Name	VP-96180/2021-22	B1/OBI/00172/21-22	03/May/2021	25447.0	18.0	4580.46	0	0	0	0	0		0.0		30027.46	11/May/2021	20/May/2021					VOICE CHARGES AT BLR 1 FOR APRIL MONTH (PERIOD 01-04-2021 TO 30-04-2021)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	33AADCP2122L1ZP	Demo Supp Name	VP-96180/2021-22	B1/OBI/00172/21-22	03/May/2021	39682.78	18.0	7142.9	0	0	0	0	0		0.0		46825.68	11/May/2021	20/May/2021					VOICE CHARGES AT BLR 1 FOR APRIL MONTH (PERIOD 01-04-2021 TO 30-04-2021)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAACQ6646B1ZG	Demo Supp Name	3000001/21-22	B1/DPI/00257/21-22	30/Apr/2021	250000.0	18.0	0	22500	22500	0	0	0		0.0	995411	295000.0	18/May/2021	28/May/2021					Advisory Services Retainer FOR April MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AABCR8375B1Z8	Demo Supp Name	KA-21-22-0027	B1/OBI/00170/21-22	30/Apr/2021	60000.0	18.0	0	5400	5400	0	0	0		0.0		70800.0	11/May/2021						RAKSHA SUPPORT STD FOR 1 YEAR AT BLR 1(66532)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AABCR8375B1Z8	Demo Supp Name	KA-21-22-0026	B1/OBI/00169/21-22	30/Apr/2021	2430450.0	18.0	0	218740.5	218740.5	0	0	0		0.0		2867931.0	11/May/2021						TREND MICRO APEX ONE ON-PREMISES FOR 1 YEAR  AT BLR 1 FROM 01.APR.21 TO 31.MAR.22(66532)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	33AAACO8508Q1Z1	Demo Supp Name	RIT/IT/004/21-22	B1/OBI/00210/21-22	30/Apr/2021	729000.0	18.0	131220	0	0	0	0	0		0.0		860220.0	17/May/2021	20/May/2021					AMS FOR THE PERIOD 01 APR 2021 - 30 JUN 2021(68601)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	33AABCR2076B1ZX	Demo Supp Name	IN33DI02/0070/22	B1/OBI/00209/21-22	07/May/2021	3484800.0	18.0	627264	0	0	0	0	0		0.0		4112064.0	17/May/2021	20/May/2021					AMC FOR THE PERIOD 01 APR 2021 - 31 MAR 2022(68601)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AABCI6363G1ZF	Demo Supp Name	C29E212200013884	B2/OBI/00035/21-22	01/May/2021	199500.0	18.0	0	17955	17955	0	0	0		0.0		235410.0	10/May/2021	13/May/2021					POSTPAID SIM CARDS AT BLR 2 FOR APR'21(INTEGRA CONNECT)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AABCI6363G1ZF	Demo Supp Name	C29E202100052536	B2/OBI/00026/21-22	01/Feb/2021	199500.0	18.0	0	17955	17955	0	0	0		0.0		235410.0	03/May/2021	07/May/2021					SIM CARD  CHARGES AT BLR 2 FOR JAN'21	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAICR6830J1ZW	Demo Supp Name	108TI212200555	B1/OBI/00188/21-22	30/Apr/2021	4750.0	18.0	0	427.5	427.5	0	0	0		0.0		5605.0	12/May/2021	28/May/2021					TOWARDS SUPPLY OF LIQUID HAND SANITIZER FOR APRIL MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAICR6830J1ZW	Demo Supp Name	108TI212200300	B2/OBI/00042/21-22	26/Apr/2021	19000.0	18.0	0	1710	1710	0	0	0		0.0		22420.0	13/May/2021	28/May/2021					SUPPLY OF HAND SANITIZER FOR APRIL MONTH	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAHCR8025N1ZQ	Demo Supp Name	20/PS/2021-2022	B1/OBI/00224/21-22	30/Apr/2021	20000.0	18.0	0	1800	1800	0	0	0		0.0		23600.0	19/May/2021						EXTERNAL MEMBER IN POSH INVESTIGATIONS FOR APRIL MONTH 2021	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAHCR4868H1ZS	Demo Supp Name	RRS_0043_21-22	B1/OBI/00335/21-22	03/May/2021	15000.0	18.0	0	1350	1350	0	0	0		0.0		17700.0	25/May/2021						MONTHLY RETAINER FEES FOR PAYROLL COMPLAINCE AND HANDLING  LABOUR LAW COMPLAINCES SERVICES_OMEGA HEALTHCARE BANGALORE  LOCATIONS (5958 EMPLOYEES) FOR APRIL MONTH 2021	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAHCR4868H1ZS	Demo Supp Name	RRS_0042_21-22	B1/OBI/00334/21-22	03/May/2021	25000.0	18.0	0	2250	2250	0	0	0		0.0		29500.0	25/May/2021						MONTHLY RETAINER FEES FOR HRMS MODULE AND SENIOR LEVEL  EXECUTIVE PAYROLL PROCESSING (59 EMPLOYEES) FOR APRIL MONTH 2021	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAHCR4868H1ZS	Demo Supp Name	RRS_0043_21-22	B1/OBI/00335/21-22	03/May/2021	26811.0	18.0	0	2412.99	2412.99	0	0	0		0.0		31636.979999999996	25/May/2021						MONTHLY RETAINER FEES FOR PAYROLL COMPLAINCE AND HANDLING  LABOUR LAW COMPLAINCES SERVICES_OMEGA HEALTHCARE BANGALORE  LOCATIONS (5958 EMPLOYEES) FOR APRIL MONTH 2021	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29CGZPM1636D2ZX	Demo Supp Name	930	B1/OBI/00179/21-22	01/May/2021	13000.0	18.0	0	1170	1170	0	0	0		0.0		15340.0	11/May/2021	28/May/2021					TOWARDS GARBAGE REMOVEL CHARGES FOR APRIL MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29CGZPM1636D2ZX	Demo Supp Name	931	B2/OBI/00036/21-22	01/May/2021	14000.0	18.0	0	1260	1260	0	0	0		0.0		16520.0	11/May/2021	28/May/2021					TWDS EXP INCURRED FOR GARBAGE CLEARING CHARGES FOR APRIL MONTH	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AEJFS1485G1ZM	Demo Supp Name	INV-0002	B1/DPI/00137/21-22	20/Apr/2021	25000.0	18.0	0	2250	2250	0	0	0		0.0	98040000	29500.0	05/May/2021	13/May/2021					Advisory Fees-Review of documents/ compliance pertaining to JMD Entertainment to evaluate the feasibility of taking it over  for Omega HMS CSR activites	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AJAPG0792N1ZW	Demo Supp Name	2515/21-22	B2/OBI/00033/21-22	17/Apr/2021	5000.0	12.0	0	300	300	0	0	0		0.0		5600.0	07/May/2021	20/May/2021					TWDS SUPPLY OF CARTOON BOX FOR SYSTEM PACKING FOR APRIL MONTH	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AJAPG0792N1ZW	Demo Supp Name	2519/21-22	B1/OBI/00189/21-22	24/Apr/2021	2500.0	12.0	0	150	150	0	0	0		0.0		2800.0	12/May/2021	20/May/2021					TOWARDS SUPPLY OF PACKING MATERIALS ( CARTON BOX'ES & TAPES) FOR APRIL MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AJAPG0792N1ZW	Demo Supp Name	2518/21-22	B2/OBI/00039/21-22	24/Apr/2021	2500.0	12.0	0	150	150	0	0	0		0.0		2800.0	12/May/2021	28/May/2021					SUPPLY OF PACKING MATERIALS FOR APRIL MONTH	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AJAPG0792N1ZW	Demo Supp Name	2519/21-22	B1/OBI/00189/21-22	24/Apr/2021	16000.0	12.0	0	960	960	0	0	0		0.0		17920.0	12/May/2021	20/May/2021					TOWARDS SUPPLY OF PACKING MATERIALS ( CARTON BOX'ES & TAPES) FOR APRIL MONTH 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
